Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Discount_Percentage,Final_Paid_Amount,Payment_Method,Is_Event
1562,2025-08-05,CUST080,Female,64,Electronics,1,1000,1000,0,1000.0,Debit Card,No
1563,2025-08-05,CUST344,Female,42,Beauty,4,200,800,0,800.0,Debit Card,No
1564,2025-08-05,CUST660,Female,38,Clothing,3,700,2100,0,2100.0,Credit Card,No
1565,2025-08-05,CUST800,Male,32,Electronics,3,1000,3000,0,3000.0,Debit Card,No
1566,2025-08-06,CUST889,Female,35,Beauty,3,150,450,0,450.0,Credit Card,No
1567,2025-08-06,CUST296,Female,22,Beauty,1,50,50,0,50.0,Cash,No
1568,2025-08-07,CUST297,Female,40,Clothing,4,500,2000,0,2000.0,Debit Card,No
1569,2025-08-07,CUST645,Female,35,Electronics,2,30,60,0,60.0,UPI,No
1570,2025-08-07,CUST115,Male,51,Beauty,2,200,400,0,400.0,Cash,No
1571,2025-08-07,CUST876,Male,43,Electronics,4,300,1200,0,1200.0,Credit Card,No
1572,2025-08-08,CUST215,Male,58,Beauty,2,200,400,0,400.0,Credit Card,No
1573,2025-08-08,CUST306,Male,54,Beauty,4,100,400,0,400.0,UPI,No
1574,2025-08-08,CUST793,Male,54,Clothing,2,700,1400,0,1400.0,UPI,No
1575,2025-08-09,CUST086,Male,19,Beauty,1,100,100,0,100.0,Credit Card,No
1576,2025-08-09,CUST362,Male,50,Clothing,4,1000,4000,0,4000.0,UPI,No
1577,2025-08-09,CUST617,Male,34,Clothing,3,500,1500,0,1500.0,UPI,No
1578,2025-08-09,CUST503,Male,45,Electronics,1,30,30,0,30.0,UPI,No
1579,2025-08-09,CUST220,Male,64,Clothing,4,300,1200,0,1200.0,Credit Card,No
1580,2025-08-09,CUST179,Male,31,Beauty,2,200,400,0,400.0,Credit Card,No
1581,2025-08-09,CUST408,Female,64,Clothing,1,500,500,0,500.0,Debit Card,No
1582,2025-08-09,CUST686,Female,28,Beauty,4,200,800,0,800.0,UPI,No
1583,2025-08-10,CUST682,Male,46,Beauty,1,50,50,18,41.0,Debit Card,Yes
1584,2025-08-10,CUST953,Male,45,Clothing,3,700,2100,22,1638.0,UPI,Yes
1585,2025-08-10,CUST119,Female,60,Electronics,4,30,120,20,96.0,UPI,Yes
1586,2025-08-10,CUST187,Female,64,Clothing,2,1000,2000,0,2000.0,UPI,No
1587,2025-08-10,CUST309,Female,26,Beauty,4,100,400,0,400.0,Cash,No
1588,2025-08-10,CUST597,Male,22,Beauty,2,200,400,20,320.0,Debit Card,Yes
1589,2025-08-10,CUST196,Female,32,Clothing,4,700,2800,20,2240.0,Debit Card,Yes
1590,2025-08-10,CUST763,Male,34,Clothing,4,1000,4000,18,3280.0,UPI,Yes
1591,2025-08-10,CUST413,Female,44,Electronics,3,30,90,20,72.0,UPI,Yes
1592,2025-08-10,CUST552,Female,49,Electronics,3,100,300,0,300.0,Debit Card,No
1593,2025-08-11,CUST755,Female,58,Beauty,1,200,200,0,200.0,Credit Card,No
1594,2025-08-11,CUST512,Female,57,Electronics,3,500,1500,25,1125.0,Credit Card,Yes
1595,2025-08-11,CUST520,Female,49,Beauty,2,150,300,25,225.0,Credit Card,Yes
1596,2025-08-11,CUST954,Female,50,Electronics,4,500,2000,18,1640.0,UPI,Yes
1597,2025-08-11,CUST889,Female,35,Electronics,2,100,200,0,200.0,Credit Card,No
1598,2025-08-11,CUST773,Male,25,Electronics,1,100,100,22,78.0,Credit Card,Yes
1599,2025-08-12,CUST176,Female,43,Electronics,3,30,90,25,67.5,UPI,Yes
1600,2025-08-12,CUST904,Male,28,Beauty,3,100,300,22,234.0,UPI,Yes
1601,2025-08-12,CUST039,Male,23,Electronics,4,500,2000,0,2000.0,Debit Card,No
1602,2025-08-12,CUST770,Male,32,Clothing,1,1000,1000,0,1000.0,Credit Card,No
1603,2025-08-12,CUST608,Female,55,Electronics,2,100,200,18,164.0,UPI,Yes
1604,2025-08-13,CUST865,Female,42,Electronics,4,300,1200,0,1200.0,UPI,No
1605,2025-08-13,CUST631,Male,56,Beauty,3,50,150,20,120.0,UPI,Yes
1606,2025-08-13,CUST504,Female,38,Electronics,4,300,1200,22,936.0,Debit Card,Yes
1607,2025-08-13,CUST367,Female,57,Electronics,4,100,400,18,328.0,UPI,Yes
1608,2025-08-13,CUST389,Male,21,Clothing,4,300,1200,25,900.0,Debit Card,Yes
1609,2025-08-13,CUST468,Male,40,Beauty,4,100,400,25,300.0,Debit Card,Yes
1610,2025-08-13,CUST228,Female,59,Clothing,1,1000,1000,20,800.0,Credit Card,Yes
1611,2025-08-13,CUST843,Male,21,Electronics,3,1000,3000,20,2400.0,Credit Card,Yes
1612,2025-08-13,CUST374,Female,59,Electronics,2,1000,2000,20,1600.0,Credit Card,Yes
1613,2025-08-14,CUST606,Male,22,Beauty,2,200,400,25,300.0,Credit Card,Yes
1614,2025-08-14,CUST027,Female,38,Clothing,2,300,600,22,468.0,UPI,Yes
1615,2025-08-14,CUST721,Female,52,Clothing,4,700,2800,20,2240.0,Credit Card,Yes
1616,2025-08-14,CUST311,Female,32,Clothing,1,700,700,25,525.0,Credit Card,Yes
1617,2025-08-14,CUST066,Female,45,Electronics,3,100,300,18,246.0,Credit Card,Yes
1618,2025-08-14,CUST219,Female,53,Electronics,1,300,300,18,246.0,Credit Card,Yes
1619,2025-08-14,CUST751,Female,42,Beauty,4,50,200,22,156.0,Cash,Yes
1620,2025-08-14,CUST268,Female,28,Clothing,3,500,1500,22,1170.0,Credit Card,Yes
1621,2025-08-14,CUST977,Female,35,Clothing,1,1000,1000,18,820.0,Credit Card,Yes
1622,2025-08-14,CUST631,Male,56,Electronics,2,1000,2000,25,1500.0,Cash,Yes
1623,2025-08-14,CUST410,Female,29,Beauty,3,50,150,22,117.0,Credit Card,Yes
1624,2025-08-14,CUST335,Female,47,Electronics,3,500,1500,18,1230.0,UPI,Yes
1625,2025-08-15,CUST354,Female,49,Clothing,1,700,700,18,574.0,Debit Card,Yes
1626,2025-08-15,CUST314,Male,52,Beauty,4,50,200,22,156.0,Credit Card,Yes
1627,2025-08-15,CUST929,Female,23,Clothing,1,700,700,22,546.0,Credit Card,Yes
1628,2025-08-15,CUST525,Female,47,Beauty,3,150,450,18,369.0,Cash,Yes
1629,2025-08-15,CUST410,Female,29,Beauty,3,150,450,20,360.0,Debit Card,Yes
1630,2025-08-15,CUST239,Male,38,Clothing,4,300,1200,0,1200.0,UPI,No
1631,2025-08-15,CUST026,Female,28,Beauty,3,150,450,25,337.5,Credit Card,Yes
1632,2025-08-15,CUST058,Male,18,Electronics,4,100,400,25,300.0,UPI,Yes
1633,2025-08-15,CUST029,Female,42,Electronics,3,100,300,25,225.0,Credit Card,Yes
1634,2025-08-15,CUST782,Male,59,Clothing,3,300,900,18,738.0,UPI,Yes
1635,2025-08-15,CUST323,Female,29,Clothing,4,500,2000,20,1600.0,Debit Card,Yes
1636,2025-08-15,CUST533,Male,19,Clothing,1,700,700,20,560.0,Debit Card,Yes
1637,2025-08-16,CUST593,Male,35,Beauty,2,200,400,25,300.0,Debit Card,Yes
1638,2025-08-16,CUST664,Female,44,Clothing,2,300,600,18,492.0,UPI,Yes
1639,2025-08-16,CUST351,Female,56,Electronics,3,100,300,20,240.0,Debit Card,Yes
1640,2025-08-16,CUST117,Male,19,Electronics,4,30,120,0,120.0,Credit Card,No
1641,2025-08-16,CUST070,Female,43,Clothing,2,1000,2000,18,1640.0,Credit Card,Yes
1642,2025-08-16,CUST038,Male,38,Beauty,1,50,50,18,41.0,Credit Card,Yes
1643,2025-08-16,CUST585,Female,24,Clothing,2,700,1400,20,1120.0,UPI,Yes
1644,2025-08-16,CUST802,Female,46,Electronics,1,500,500,18,410.0,UPI,Yes
1645,2025-08-16,CUST757,Female,43,Clothing,1,500,500,18,410.0,Cash,Yes
1646,2025-08-16,CUST179,Male,31,Beauty,1,100,100,25,75.0,Debit Card,Yes
1647,2025-08-16,CUST523,Female,62,Beauty,4,100,400,18,328.0,Debit Card,Yes
1648,2025-08-17,CUST065,Male,51,Clothing,3,1000,3000,22,2340.0,Credit Card,Yes
1649,2025-08-17,CUST731,Male,54,Electronics,2,300,600,18,492.0,Debit Card,Yes
1650,2025-08-17,CUST971,Female,27,Clothing,4,1000,4000,18,3280.0,UPI,Yes
1651,2025-08-17,CUST352,Male,57,Clothing,2,500,1000,22,780.0,Debit Card,Yes
1652,2025-08-17,CUST908,Male,46,Clothing,2,300,600,22,468.0,Credit Card,Yes
1653,2025-08-17,CUST508,Male,58,Electronics,4,30,120,22,93.6,Debit Card,Yes
1654,2025-08-17,CUST889,Female,35,Electronics,2,30,60,0,60.0,Credit Card,No
1655,2025-08-17,CUST390,Male,39,Electronics,4,30,120,25,90.0,UPI,Yes
1656,2025-08-17,CUST393,Female,22,Beauty,1,100,100,20,80.0,Credit Card,Yes
1657,2025-08-18,CUST767,Male,39,Clothing,2,700,1400,0,1400.0,Credit Card,No
1658,2025-08-18,CUST105,Female,22,Clothing,3,500,1500,0,1500.0,Credit Card,No
1659,2025-08-18,CUST350,Male,25,Electronics,1,500,500,0,500.0,Cash,No
1660,2025-08-18,CUST520,Female,49,Electronics,3,500,1500,0,1500.0,UPI,No
1661,2025-08-18,CUST839,Female,20,Clothing,2,700,1400,0,1400.0,Debit Card,No
1662,2025-08-19,CUST008,Male,30,Clothing,1,1000,1000,0,1000.0,Debit Card,No
1663,2025-08-19,CUST988,Female,63,Beauty,3,150,450,0,450.0,UPI,No
1664,2025-08-20,CUST449,Male,25,Clothing,3,500,1500,0,1500.0,UPI,No
1665,2025-08-20,CUST368,Female,56,Clothing,2,500,1000,0,1000.0,Cash,No
1666,2025-08-21,CUST700,Male,36,Clothing,2,700,1400,0,1400.0,Credit Card,No
1667,2025-08-21,CUST138,Male,49,Clothing,1,1000,1000,0,1000.0,Debit Card,No
1668,2025-08-21,CUST874,Male,60,Clothing,4,300,1200,0,1200.0,Debit Card,No
1669,2025-08-21,CUST777,Male,48,Beauty,4,50,200,0,200.0,Debit Card,No
1670,2025-08-21,CUST146,Male,38,Beauty,1,100,100,0,100.0,Debit Card,No
1671,2025-08-21,CUST042,Male,22,Beauty,4,100,400,0,400.0,Debit Card,No
1672,2025-08-23,CUST253,Female,53,Beauty,1,100,100,0,100.0,Credit Card,No
1673,2025-08-23,CUST378,Male,50,Electronics,1,1000,1000,0,1000.0,Debit Card,No
1674,2025-08-23,CUST875,Female,51,Clothing,3,1000,3000,0,3000.0,Credit Card,No
1675,2025-08-24,CUST462,Male,63,Electronics,3,500,1500,0,1500.0,Credit Card,No
1676,2025-08-24,CUST221,Male,39,Electronics,2,30,60,0,60.0,Credit Card,No
1677,2025-08-24,CUST804,Male,42,Beauty,2,200,400,0,400.0,Credit Card,No
1678,2025-08-25,CUST548,Female,51,Electronics,2,100,200,0,200.0,Debit Card,No
1679,2025-08-26,CUST512,Female,57,Clothing,2,500,1000,0,1000.0,Credit Card,No
1680,2025-08-26,CUST690,Female,52,Clothing,1,700,700,0,700.0,UPI,No
1681,2025-08-26,CUST395,Male,50,Beauty,2,100,200,0,200.0,UPI,No
1682,2025-08-26,CUST130,Female,57,Clothing,4,700,2800,0,2800.0,Cash,No
1683,2025-08-27,CUST626,Female,26,Electronics,2,300,600,0,600.0,Cash,No
1684,2025-08-27,CUST476,Female,27,Electronics,4,500,2000,0,2000.0,Debit Card,No
1685,2025-08-28,CUST502,Male,43,Beauty,1,50,50,0,50.0,Credit Card,No
1686,2025-08-28,CUST430,Female,43,Electronics,2,100,200,0,200.0,Credit Card,No
1687,2025-08-28,CUST654,Male,42,Electronics,2,1000,2000,0,2000.0,UPI,No
1688,2025-08-29,CUST019,Female,62,Clothing,3,700,2100,0,2100.0,Debit Card,No
1689,2025-08-29,CUST321,Female,26,Clothing,1,700,700,0,700.0,UPI,No
1690,2025-08-29,CUST761,Female,33,Beauty,1,200,200,0,200.0,Credit Card,No
1691,2025-08-29,CUST324,Female,52,Clothing,1,300,300,0,300.0,UPI,No
1692,2025-08-29,CUST245,Male,47,Electronics,3,300,900,0,900.0,Cash,No
1693,2025-08-29,CUST917,Female,57,Electronics,3,100,300,0,300.0,Debit Card,No
1694,2025-08-29,CUST813,Male,52,Electronics,2,300,600,0,600.0,Debit Card,No
1695,2025-08-30,CUST428,Female,40,Beauty,1,100,100,0,100.0,Credit Card,No
1696,2025-08-30,CUST894,Male,52,Electronics,1,500,500,0,500.0,Credit Card,No
1697,2025-08-30,CUST462,Male,63,Beauty,2,100,200,0,200.0,Debit Card,No
1698,2025-08-30,CUST720,Female,56,Beauty,4,100,400,0,400.0,UPI,No
1699,2025-08-31,CUST436,Female,57,Beauty,2,100,200,0,200.0,UPI,No
1700,2025-08-31,CUST979,Female,19,Electronics,3,1000,3000,0,3000.0,Debit Card,No
1701,2025-08-31,CUST632,Female,26,Clothing,2,300,600,0,600.0,UPI,No
1702,2025-09-01,CUST879,Male,23,Electronics,2,300,600,0,600.0,UPI,No
1703,2025-09-01,CUST521,Female,47,Beauty,4,100,400,0,400.0,Credit Card,No
1704,2025-09-01,CUST083,Male,54,Clothing,2,700,1400,0,1400.0,Credit Card,No
1705,2025-09-01,CUST069,Female,56,Electronics,1,500,500,0,500.0,Debit Card,No
1706,2025-09-01,CUST987,Female,30,Beauty,1,50,50,0,50.0,Credit Card,No
1707,2025-09-01,CUST346,Male,59,Clothing,2,500,1000,0,1000.0,UPI,No
1708,2025-09-01,CUST605,Male,37,Electronics,4,30,120,0,120.0,Credit Card,No
1709,2025-09-02,CUST536,Female,55,Beauty,1,200,200,0,200.0,Debit Card,No
1710,2025-09-02,CUST071,Female,51,Beauty,4,200,800,0,800.0,Credit Card,No
1711,2025-09-02,CUST506,Male,34,Beauty,2,50,100,0,100.0,UPI,No
1712,2025-09-02,CUST929,Female,23,Electronics,2,500,1000,0,1000.0,UPI,No
1713,2025-09-02,CUST666,Male,51,Beauty,3,50,150,0,150.0,UPI,No
1714,2025-09-02,CUST358,Female,32,Electronics,2,100,200,0,200.0,Cash,No
1715,2025-09-02,CUST261,Male,21,Beauty,1,100,100,0,100.0,UPI,No
1716,2025-09-02,CUST680,Female,53,Beauty,2,200,400,0,400.0,Credit Card,No
1717,2025-09-02,CUST623,Male,34,Electronics,2,1000,2000,0,2000.0,Cash,No
1718,2025-09-03,CUST424,Male,57,Electronics,2,1000,2000,0,2000.0,Credit Card,No
1719,2025-09-03,CUST770,Male,32,Beauty,3,50,150,0,150.0,Debit Card,No
1720,2025-09-03,CUST726,Male,47,Beauty,4,50,200,0,200.0,UPI,No
1721,2025-09-04,CUST892,Male,20,Beauty,4,150,600,0,600.0,Cash,No
1722,2025-09-04,CUST443,Male,29,Beauty,1,200,200,0,200.0,Credit Card,No
1723,2025-09-04,CUST957,Female,60,Electronics,2,1000,2000,0,2000.0,Credit Card,No
1724,2025-09-04,CUST895,Female,55,Clothing,2,700,1400,0,1400.0,UPI,No
1725,2025-09-04,CUST717,Male,57,Electronics,4,1000,4000,0,4000.0,Credit Card,No
1726,2025-09-04,CUST700,Male,36,Clothing,1,500,500,0,500.0,Debit Card,No
1727,2025-09-04,CUST101,Male,32,Beauty,4,100,400,0,400.0,UPI,No
1728,2025-09-04,CUST854,Male,29,Electronics,2,30,60,0,60.0,Credit Card,No
1729,2025-09-04,CUST348,Female,35,Clothing,2,1000,2000,0,2000.0,Debit Card,No
1730,2025-09-05,CUST068,Male,25,Electronics,4,300,1200,0,1200.0,Debit Card,No
1731,2025-09-05,CUST139,Male,36,Electronics,1,100,100,0,100.0,UPI,No
1732,2025-09-05,CUST281,Female,29,Electronics,2,500,1000,0,1000.0,Credit Card,No
1733,2025-09-05,CUST542,Female,20,Electronics,2,500,1000,0,1000.0,Debit Card,No
1734,2025-09-05,CUST089,Female,55,Beauty,3,50,150,0,150.0,UPI,No
1735,2025-09-05,CUST500,Female,60,Beauty,1,150,150,0,150.0,Credit Card,No
1736,2025-09-05,CUST006,Female,45,Clothing,3,300,900,0,900.0,Debit Card,No
1737,2025-09-06,CUST398,Female,48,Clothing,4,700,2800,0,2800.0,UPI,No
1738,2025-09-07,CUST102,Female,47,Clothing,1,500,500,0,500.0,Credit Card,No
1739,2025-09-07,CUST959,Female,42,Electronics,1,30,30,0,30.0,UPI,No
1740,2025-09-07,CUST252,Male,54,Electronics,1,30,30,0,30.0,UPI,No
1741,2025-09-07,CUST294,Female,23,Electronics,2,1000,2000,0,2000.0,Debit Card,No
1742,2025-09-07,CUST993,Female,48,Electronics,1,100,100,0,100.0,Credit Card,No
1743,2025-09-07,CUST543,Male,49,Beauty,1,100,100,0,100.0,Credit Card,No
1744,2025-09-08,CUST707,Female,26,Beauty,1,50,50,0,50.0,Credit Card,No
1745,2025-09-08,CUST479,Male,52,Electronics,2,1000,2000,0,2000.0,UPI,No
1746,2025-09-08,CUST264,Male,47,Clothing,4,700,2800,0,2800.0,UPI,No
1747,2025-09-09,CUST610,Female,26,Clothing,3,1000,3000,0,3000.0,Credit Card,No
1748,2025-09-09,CUST015,Female,42,Clothing,1,300,300,0,300.0,Credit Card,No
1749,2025-09-09,CUST661,Female,44,Electronics,2,1000,2000,0,2000.0,UPI,No
1750,2025-09-09,CUST756,Female,62,Electronics,2,500,1000,0,1000.0,Credit Card,No
1751,2025-09-09,CUST484,Female,19,Electronics,4,100,400,0,400.0,Debit Card,No
1752,2025-09-09,CUST891,Male,41,Beauty,3,200,600,0,600.0,Credit Card,No
1753,2025-09-10,CUST151,Male,29,Electronics,1,1000,1000,0,1000.0,Debit Card,No
1754,2025-09-11,CUST847,Female,18,Beauty,4,50,200,0,200.0,Debit Card,No
1755,2025-09-11,CUST806,Female,35,Electronics,4,30,120,0,120.0,UPI,No
1756,2025-09-11,CUST912,Male,51,Beauty,2,50,100,0,100.0,Cash,No
1757,2025-09-11,CUST048,Male,54,Electronics,2,1000,2000,0,2000.0,Debit Card,No
1758,2025-09-12,CUST871,Male,62,Beauty,1,150,150,0,150.0,Credit Card,No
1759,2025-09-12,CUST079,Male,34,Clothing,3,700,2100,0,2100.0,Credit Card,No
1760,2025-09-12,CUST975,Female,56,Clothing,3,500,1500,0,1500.0,Credit Card,No
1761,2025-09-13,CUST500,Female,60,Beauty,4,150,600,0,600.0,Credit Card,No
1762,2025-09-13,CUST677,Female,19,Electronics,3,1000,3000,0,3000.0,Credit Card,No
1763,2025-09-13,CUST754,Female,43,Clothing,2,700,1400,0,1400.0,UPI,No
1764,2025-09-13,CUST807,Female,50,Beauty,2,150,300,0,300.0,UPI,No
1765,2025-09-13,CUST805,Female,30,Electronics,2,30,60,0,60.0,UPI,No
1766,2025-09-14,CUST525,Female,47,Clothing,2,500,1000,0,1000.0,UPI,No
1767,2025-09-14,CUST829,Male,61,Beauty,4,150,600,0,600.0,Debit Card,No
1768,2025-09-14,CUST726,Male,47,Clothing,4,700,2800,0,2800.0,Debit Card,No
1769,2025-09-15,CUST654,Male,42,Beauty,2,150,300,0,300.0,Credit Card,No
1770,2025-09-15,CUST007,Male,46,Beauty,4,100,400,0,400.0,Cash,No
1771,2025-09-15,CUST621,Female,40,Beauty,2,100,200,0,200.0,Credit Card,No
1772,2025-09-15,CUST906,Female,20,Beauty,1,100,100,0,100.0,Credit Card,No
1773,2025-09-16,CUST626,Female,26,Clothing,3,500,1500,0,1500.0,Debit Card,No
1774,2025-09-16,CUST182,Male,62,Electronics,3,30,90,0,90.0,UPI,No
1775,2025-09-16,CUST315,Male,47,Clothing,3,300,900,0,900.0,Cash,No
1776,2025-09-17,CUST794,Female,60,Electronics,2,30,60,0,60.0,Debit Card,No
1777,2025-09-17,CUST007,Male,46,Electronics,3,100,300,0,300.0,Debit Card,No
1778,2025-09-17,CUST181,Male,19,Beauty,2,100,200,0,200.0,Debit Card,No
1779,2025-09-17,CUST247,Male,41,Beauty,2,200,400,0,400.0,Credit Card,No
1780,2025-09-18,CUST461,Female,18,Beauty,4,50,200,0,200.0,UPI,No
1781,2025-09-18,CUST361,Female,34,Clothing,4,500,2000,0,2000.0,Debit Card,No
1782,2025-09-18,CUST089,Female,55,Electronics,4,300,1200,0,1200.0,UPI,No
1783,2025-09-19,CUST902,Female,54,Electronics,4,1000,4000,0,4000.0,Cash,No
1784,2025-09-19,CUST929,Female,23,Beauty,3,150,450,0,450.0,UPI,No
1785,2025-09-19,CUST460,Male,40,Clothing,1,1000,1000,0,1000.0,Debit Card,No
1786,2025-09-19,CUST120,Male,60,Clothing,3,300,900,0,900.0,Credit Card,No
1787,2025-09-19,CUST939,Female,46,Beauty,3,50,150,0,150.0,Cash,No
1788,2025-09-19,CUST297,Female,40,Clothing,3,700,2100,0,2100.0,Credit Card,No
1789,2025-09-20,CUST871,Male,62,Electronics,2,300,600,0,600.0,UPI,No
1790,2025-09-20,CUST536,Female,55,Electronics,4,100,400,0,400.0,UPI,No
1791,2025-09-20,CUST803,Male,39,Beauty,3,50,150,0,150.0,UPI,No
1792,2025-09-20,CUST805,Female,30,Clothing,3,500,1500,0,1500.0,UPI,No
1793,2025-09-20,CUST790,Male,62,Clothing,4,1000,4000,0,4000.0,Cash,No
1794,2025-09-21,CUST438,Female,42,Clothing,3,700,2100,0,2100.0,UPI,No
1795,2025-09-21,CUST613,Female,52,Electronics,3,100,300,0,300.0,Debit Card,No
1796,2025-09-21,CUST202,Female,34,Clothing,2,700,1400,0,1400.0,Credit Card,No
1797,2025-09-21,CUST820,Male,49,Clothing,2,300,600,0,600.0,Debit Card,No
1798,2025-09-21,CUST239,Male,38,Beauty,2,150,300,0,300.0,UPI,No
1799,2025-09-22,CUST570,Male,49,Clothing,1,300,300,0,300.0,Credit Card,No
1800,2025-09-23,CUST711,Male,26,Beauty,1,200,200,0,200.0,Credit Card,No
1801,2025-09-23,CUST990,Female,58,Electronics,2,30,60,0,60.0,Credit Card,No
1802,2025-09-23,CUST940,Female,20,Clothing,1,1000,1000,0,1000.0,UPI,No
1803,2025-09-24,CUST124,Male,33,Beauty,3,150,450,0,450.0,UPI,No
1804,2025-09-24,CUST987,Female,30,Electronics,4,30,120,0,120.0,Debit Card,No
1805,2025-09-24,CUST593,Male,35,Electronics,3,300,900,0,900.0,Debit Card,No
1806,2025-09-24,CUST324,Female,52,Beauty,1,150,150,0,150.0,Credit Card,No
1807,2025-09-24,CUST485,Male,24,Beauty,1,100,100,0,100.0,UPI,No
1808,2025-09-24,CUST530,Female,18,Clothing,3,500,1500,0,1500.0,Credit Card,No
1809,2025-09-24,CUST633,Male,39,Beauty,1,100,100,0,100.0,Cash,No
1810,2025-09-24,CUST430,Female,43,Clothing,3,1000,3000,0,3000.0,Cash,No
1811,2025-09-25,CUST719,Female,42,Beauty,4,100,400,0,400.0,Debit Card,No
1812,2025-09-26,CUST328,Male,39,Clothing,4,1000,4000,0,4000.0,Debit Card,No
1813,2025-09-26,CUST566,Female,64,Clothing,1,300,300,0,300.0,Cash,No
1814,2025-09-27,CUST406,Female,22,Electronics,3,30,90,0,90.0,Debit Card,No
1815,2025-09-28,CUST051,Male,27,Clothing,4,500,2000,0,2000.0,Credit Card,No
1816,2025-09-28,CUST907,Female,45,Clothing,3,1000,3000,0,3000.0,Debit Card,No
1817,2025-09-29,CUST680,Female,53,Beauty,3,200,600,0,600.0,UPI,No
1818,2025-09-29,CUST768,Female,24,Electronics,4,1000,4000,0,4000.0,Debit Card,No
1819,2025-09-30,CUST830,Female,64,Electronics,4,1000,4000,0,4000.0,UPI,No
1820,2025-09-30,CUST464,Male,38,Clothing,3,700,2100,0,2100.0,Credit Card,No
1821,2025-09-30,CUST177,Male,45,Beauty,1,200,200,0,200.0,Credit Card,No
1822,2025-09-30,CUST510,Female,39,Electronics,1,1000,1000,0,1000.0,Debit Card,No
1823,2025-10-01,CUST274,Female,23,Clothing,3,300,900,0,900.0,UPI,No
1824,2025-10-01,CUST702,Female,60,Clothing,2,300,600,0,600.0,UPI,No
1825,2025-10-01,CUST862,Male,28,Beauty,1,50,50,0,50.0,Debit Card,No
1826,2025-10-01,CUST645,Female,35,Electronics,2,30,60,0,60.0,Credit Card,No
1827,2025-10-02,CUST613,Female,52,Clothing,4,300,1200,0,1200.0,UPI,No
1828,2025-10-02,CUST864,Female,51,Beauty,4,200,800,0,800.0,Debit Card,No
1829,2025-10-02,CUST655,Female,55,Clothing,4,500,2000,0,2000.0,UPI,No
1830,2025-10-03,CUST567,Female,25,Electronics,2,30,60,0,60.0,Credit Card,No
1831,2025-10-03,CUST067,Female,48,Clothing,3,500,1500,0,1500.0,UPI,No
1832,2025-10-04,CUST138,Male,49,Beauty,4,50,200,0,200.0,Cash,No
1833,2025-10-04,CUST719,Female,42,Beauty,3,200,600,0,600.0,Credit Card,No
1834,2025-10-04,CUST079,Male,34,Clothing,3,700,2100,0,2100.0,Cash,No
1835,2025-10-04,CUST324,Female,52,Beauty,3,200,600,0,600.0,UPI,No
1836,2025-10-04,CUST520,Female,49,Beauty,1,100,100,0,100.0,UPI,No
1837,2025-10-04,CUST640,Female,51,Beauty,1,50,50,0,50.0,UPI,No
1838,2025-10-05,CUST697,Male,53,Beauty,3,150,450,0,450.0,UPI,No
1839,2025-10-05,CUST244,Male,28,Clothing,2,500,1000,0,1000.0,Debit Card,No
1840,2025-10-05,CUST224,Female,25,Clothing,1,300,300,0,300.0,Debit Card,No
1841,2025-10-06,CUST876,Male,43,Electronics,2,30,60,0,60.0,Debit Card,No
1842,2025-10-06,CUST280,Female,37,Clothing,3,500,1500,0,1500.0,Credit Card,No
1843,2025-10-06,CUST742,Female,38,Clothing,1,300,300,0,300.0,UPI,No
1844,2025-10-06,CUST846,Male,42,Beauty,3,50,150,0,150.0,Cash,No
1845,2025-10-06,CUST425,Female,55,Electronics,4,100,400,0,400.0,Debit Card,No
1846,2025-10-07,CUST095,Female,32,Clothing,1,300,300,0,300.0,Cash,No
1847,2025-10-07,CUST890,Male,34,Electronics,4,30,120,0,120.0,UPI,No
1848,2025-10-07,CUST937,Female,62,Electronics,1,100,100,0,100.0,UPI,No
1849,2025-10-07,CUST039,Male,23,Beauty,1,200,200,0,200.0,UPI,No
1850,2025-10-07,CUST895,Female,55,Clothing,2,500,1000,0,1000.0,UPI,No
1851,2025-10-08,CUST797,Male,40,Electronics,4,100,400,0,400.0,Cash,No
1852,2025-10-08,CUST197,Female,42,Beauty,1,150,150,0,150.0,Debit Card,No
1853,2025-10-08,CUST475,Male,26,Clothing,4,700,2800,0,2800.0,Debit Card,No
1854,2025-10-09,CUST353,Male,31,Electronics,3,500,1500,0,1500.0,UPI,No
1855,2025-10-09,CUST924,Male,55,Electronics,4,1000,4000,0,4000.0,Credit Card,No
1856,2025-10-09,CUST287,Male,54,Clothing,3,1000,3000,0,3000.0,Debit Card,No
1857,2025-10-09,CUST703,Male,34,Electronics,4,500,2000,0,2000.0,Debit Card,No
1858,2025-10-10,CUST600,Female,59,Clothing,1,500,500,0,500.0,Credit Card,No
1859,2025-10-10,CUST311,Female,32,Clothing,4,500,2000,0,2000.0,Credit Card,No
1860,2025-10-10,CUST212,Male,21,Clothing,3,500,1500,0,1500.0,Credit Card,No
1861,2025-10-10,CUST577,Male,21,Clothing,3,300,900,0,900.0,Debit Card,No
1862,2025-10-11,CUST564,Male,50,Electronics,4,300,1200,0,1200.0,Credit Card,No
1863,2025-10-11,CUST337,Male,38,Electronics,1,300,300,0,300.0,Credit Card,No
1864,2025-10-11,CUST187,Female,64,Beauty,1,150,150,0,150.0,UPI,No
1865,2025-10-12,CUST548,Female,51,Electronics,4,100,400,0,400.0,Debit Card,No
1866,2025-10-12,CUST413,Female,44,Clothing,3,300,900,0,900.0,UPI,No
